gene	Z_rank
SNX15	9880
APCS	9881
LPL	9882
SIRT3	9883
MOCOS	9884
DACH2	9885
SFXN3	9886
NMUR1	9887
MBOAT2	9888
VAPA	9889
LDHA	9890
RNF115	9891
XXYLT1	9892
ETFA	9893
SLC25A6	9894
VAV3	9895
PLBD2	9896
SLC37A4	9897
PDLIM1	9898
SDK2	9899
HMMR	9900
NOP2	9901
CES2	9902
KRT23	9903
INPP5K	9904
PCCB	9905
NTAN1	9906
CORO7-PAM16	9907
SLC2A7	9908
SNX19	9909
SLFN5	9910
MSRB3	9911
HPSE2	9912
CHM	9913
LPCAT1	9914
COMMD3-BMI1	9915
CD1D	9916
AGK	9917
TAF5L	9918
SYNPR	9919
WWC1	9920
DCAF8L1	9921
PDLIM5	9922
ASPN	9923
DCTPP1	9924
SNAPC3	9925
PNMA5	9926
TAPBPL	9927
DTNB	9928
KIAA1715	9929
DSCR6	9930
TCTEX1D4	9931
SLC38A11	9932
HSPG2	9933
SNAP47	9934
GALNT8	9935
ZNRF1	9936
CAV3	9937
PKNOX2	9938
CLCA1	9939
ATAD3A	9940
ABP1	9941
PDXDC1	9942
LECT1	9943
WDFY1	9944
SEC16A	9945
B4GALT7	9946
YTHDC2	9947
MTO1	9948
SECISBP2	9949
ATXN7	9950
LYNX1	9951
HSPA4	9952
ESD	9953
FAM64A	9954
SMUG1	9955
C9orf117	9956
OTUB2	9957
MCTP1	9958
HHIPL1	9959
CDO1	9960
ZC2HC1C	9961
CEP57L1	9962
CD209	9963
DCBLD2	9964
CAPN3	9965
RGS16	9966
NAPB	9967
SPACA4	9968
LGMN	9969
PLEKHA4	9970
ITIH5	9971
EGFL8	9972
B9D2	9973
DNMBP	9974
TRIM60	9975
CCDC12	9976
IL18RAP	9977
PEX7	9978
RFX5	9979
GEN1	9980
BMP2K	9981
E2F8	9982
TAS2R39	9983
FAM101A	9984
OR2T2	9985
METTL12	9986
SPINT2	9987
ZNF275	9988
ZNF664-FAM101A	9989
C16orf59	9990
COL6A1	9991
C17orf97	9992
CYP4X1	9993
PPP1R15A	9994
HSD11B1	9995
ZNF136	9996
CRYBA1	9997
FAT2	9998
DUOX1	9999
GOPC	10000
PRSS22	10001
ENTPD1	10002
FAM22G	10003
RGL3	10004
CCDC43	10005
PTPN22	10006
CD300E	10007
PRKRIP1	10008
HCAR3	10009
HOOK2	10010
LGI4	10011
MAML1	10012
BPIFB1	10013
SAMSN1	10014
C11orf63	10015
C9orf64	10016
EPHA3	10017
RAB19	10018
NCAPH	10019
PGM5	10020
MARCH9	10021
FAIM	10022
TBC1D17	10023
PRRG4	10024
IGDCC3	10025
WDR35	10026
C16orf91	10027
TMEM87B	10028
GP2	10029
DYX1C1	10030
IDO1	10031
ALS2CR8	10032
MKL1	10033
NEXN	10034
CIB1	10035
SCG2	10036
CATSPERG	10037
ABRA	10038
RIC8A	10039
AK2	10040
OSCP1	10041
UQCRC2	10042
TNMD	10043
RMI1	10044
CBLN3	10045
ZNF260	10046
TMEM161A	10047
ZSCAN21	10048
TMEM205	10049
OR4F6	10050
OR2L13	10051
LAMA2	10052
VN1R4	10053
AXIN2	10054
BEST3	10055
EPCAM	10056
HLA-DMA	10057
ELOVL3	10058
PRKD1	10059
RIF1	10060
CCDC146	10061
AMHR2	10062
CEBPZ	10063
GRIN2C	10064
C8orf47	10065
NAB1	10066
MMS19	10067
CBS	10068
PLEKHA7	10069
TNIP2	10070
MFAP2	10071
WDPCP	10072
ZNF230	10073
MMP25	10074
ZNF280D	10075
NEK8	10076
IFT74	10077
MTA3	10078
MOG	10079
TMEM190	10080
NINJ1	10081
ETFB	10082
STEAP2	10083
C9orf116	10084
GRHPR	10085
OGN	10086
CXorf58	10087
TMEM147	10088
ZFP28	10089
C5orf22	10090
NFKBIE	10091
NRK	10092
CABYR	10093
KLK12	10094
FARS2	10095
OVCA2	10096
ALS2CL	10097
SLA2	10098
CD80	10099
ADA	10100
CES1	10101
NLN	10102
ROR2	10103
TBC1D10C	10104
SHQ1	10105
SYT10	10106
TRAF1	10107
SLC16A7	10108
EHF	10109
PIPOX	10110
ITIH3	10111
NUP35	10112
CUTC	10113
SSTR5	10114
CCM2	10115
PLEKHF1	10116
PTF1A	10117
P2RX7	10118
POC1B-GALNT4	10119
FGFR1OP2	10120
B4GALNT2	10121
GGT5	10122
ASB17	10123
CD86	10124
LAMA3	10125
RBM48	10126
CABP4	10127
SGCE	10128
CDH19	10129
OR10C1	10130
ZNF750	10131
GEMIN5	10132
SPESP1	10133
RFXANK	10134
CYLC1	10135
FGG	10136
TIMMDC1	10137
ZFYVE16	10138
PLSCR1	10139
SHROOM4	10140
USP6	10141
SAMM50	10142
SURF1	10143
C20orf194	10144
PRDM4	10145
ZNF645	10146
RG9MTD3	10147
RNF185	10148
DAPK2	10149
APOBEC1	10150
PRKCSH	10151
INO80C	10152
MAPK6	10153
FAM53A	10154
C9orf96	10155
C14orf49	10156
RBMS2	10157
NLRP7	10158
ATPAF2	10159
TMEM101	10160
C15orf27	10161
ENG	10162
MYO18B	10163
BDKRB2	10164
RNF169	10165
HMBS	10166
TTC38	10167
SLC22A11	10168
SFTPA2	10169
ZNF92	10170
RBAK	10171
SLC2A14	10172
CDH5	10173
ZNF354B	10174
P2RX4	10175
ANKRD12	10176
SLC5A11	10177
TM4SF19	10178
TMF1	10179
DFNB31	10180
PPP6R2	10181
SCGN	10182
ID1	10183
CHRDL2	10184
DLD	10185
CDH3	10186
ZNF789	10187
SRPK3	10188
GALNT12	10189
BRD9	10190
MRPL9	10191
DHX33	10192
MAP7D2	10193
LRRFIP1	10194
OXGR1	10195
BOK	10196
EIF3J	10197
CEP55	10198
ZNF429	10199
C20orf43	10200
FAM107B	10201
ZNF586	10202
TPRG1	10203
CLEC17A	10204
DSG2	10205
PPP1R16A	10206
FAM5B	10207
CYP51A1	10208
CLEC10A	10209
SUCLA2	10210
ICA1	10211
SHF	10212
C22orf13	10213
NAA16	10214
POLR3GL	10215
ZPLD1	10216
CD320	10217
ANKRD37	10218
SLC35G1	10219
FCRL5	10220
C3orf30	10221
SOWAHA	10222
LYST	10223
ZMYND10	10224
MUTYH	10225
PTPN18	10226
CXorf23	10227
CC2D2A	10228
MDGA2	10229
EEF1B2	10230
KDM8	10231
RPL10L	10232
C5orf4	10233
C16orf42	10234
TNFSF8	10235
ZNF385D	10236
ZNF506	10237
MFAP4	10238
UST	10239
UNC13D	10240
VGLL1	10241
TRAPPC10	10242
DEPDC1B	10243
PRUNE	10244
PRSS3	10245
LAYN	10246
SYCE1	10247
SDC3	10248
NDUFB8	10249
RNLS	10250
SLC35E1	10251
COIL	10252
IL15RA	10253
OR8G5	10254
IL31RA	10255
MRGPRE	10256
ZFP1	10257
TAS1R2	10258
MRPL44	10259
FUT3	10260
HEMGN	10261
ANXA1	10262
C22orf42	10263
SH2B3	10264
ROPN1L	10265
LIPT1	10266
ASB4	10267
TNS4	10268
NUBPL	10269
PIP5KL1	10270
LRRN1	10271
POLQ	10272
CHRM5	10273
IMPA1	10274
MBIP	10275
COG1	10276
APOBEC3H	10277
PARVB	10278
HIST1H1B	10279
ZNF829	10280
C6orf211	10281
ARMC2	10282
NUP37	10283
ZNF667	10284
LURAP1	10285
TMEM45A	10286
OR2M4	10287
AMT	10288
KRT16	10289
C19orf10	10290
RAPGEF5	10291
PBK	10292
SPATA16	10293
STRN3	10294
MSANTD1	10295
AZU1	10296
DCLRE1B	10297
PTPN3	10298
COL7A1	10299
ZNF799	10300
TMEM99	10301
THAP6	10302
PNKD	10303
CLPTM1L	10304
ZNF121	10305
SLAMF9	10306
LACTB2	10307
C6orf47	10308
GLP2R	10309
LAMA4	10310
TTC23L	10311
NRBP2	10312
KRT27	10313
HNRNPAB	10314
GPR153	10315
CALCOCO1	10316
LAT2	10317
LIPE	10318
PODXL	10319
FBLIM1	10320
CKLF-CMTM1	10321
GIPC2	10322
SCG3	10323
MYO1E	10324
MIER2	10325
SCAMP2	10326
RSU1	10327
MATN3	10328
LRRC71	10329
CELA2B	10330
PEX11B	10331
MUSK	10332
SLC16A12	10333
DBNL	10334
TUBA8	10335
WISP2	10336
SUSD4	10337
ACPL2	10338
MUM1	10339
ALDOB	10340
HIRIP3	10341
SERTAD2	10342
FAM187B	10343
SLC36A1	10344
ESYT3	10345
MAP4K2	10346
SLC30A5	10347
TGM1	10348
C15orf39	10349
C1orf158	10350
C9orf100	10351
SRL	10352
CCDC64B	10353
CSGALNACT2	10354
FBXO41	10355
ZBED1	10356
SELE	10357
NLRP1	10358
DNAJC6	10359
FAM13C	10360
TMEM176A	10361
TMEM66	10362
ZNF189	10363
SEC13	10364
SLC12A7	10365
CLDN6	10366
INPP5A	10367
RSPH9	10368
IMPG2	10369
ATP6V1H	10370
DRAP1	10371
VRK1	10372
SOAT2	10373
ALDH5A1	10374
PROM2	10375
CSNK1A1L	10376
LILRA6	10377
AKR1C2	10378
RBM41	10379
MYO7B	10380
GFI1B	10381
GTF2E2	10382
ARHGAP11B	10383
AMZ2	10384
DCHS2	10385
XDH	10386
LAMB1	10387
INTS10	10388
DAZL	10389
KCNS3	10390
FOXI2	10391
NDUFA13	10392
GGA1	10393
LRRC45	10394
CPLX3	10395
GORASP1	10396
HIST1H2BH	10397
ARHGAP17	10398
FAM123B	10399
KLK10	10400
MICAL2	10401
ANXA10	10402
C9orf72	10403
ZNF606	10404
CCKAR	10405
DHDH	10406
COL13A1	10407
EFS	10408
SIGLEC10	10409
WIPI1	10410
CCNJL	10411
FAM171B	10412
VTN	10413
ASNSD1	10414
TMCO7	10415
MEOX1	10416
ARMCX6	10417
OAS3	10418
CNR2	10419
APLP1	10420
TESK2	10421
POLR1C	10422
CHST4	10423
NSUN4	10424
LAIR1	10425
TESPA1	10426
CTAG2	10427
CEP85L	10428
FIBP	10429
CLCA4	10430
CCDC80	10431
CA2	10432
OTC	10433
OSM	10434
ODF1	10435
ASB15	10436
TRAF3IP2	10437
CD163L1	10438
PER3	10439
FYB	10440
GINS3	10441
TULP3	10442
CA14	10443
UNC93A	10444
NECAB3	10445
MUC1	10446
GATA4	10447
NOL8	10448
VWF	10449
JAM2	10450
CEP85	10451
CYP39A1	10452
NT5DC1	10453
LRRN2	10454
PRR19	10455
SLC7A7	10456
GPATCH4	10457
IGSF21	10458
DCP1A	10459
UTRN	10460
DNER	10461
LIX1	10462
APLNR	10463
DUSP26	10464
PDPR	10465
KIF17	10466
RD3	10467
PIF1	10468
FASTKD3	10469
IL17RD	10470
CREB3L2	10471
CATSPER1	10472
EFHC1	10473
SLCO4C1	10474
OOEP	10475
HDGF	10476
ENPP1	10477
TICAM2	10478
RNF43	10479
PLXNA3	10480
KRIT1	10481
PKD2L1	10482
RNF157	10483
SMYD1	10484
LDLR	10485
SPRED1	10486
SLC9C1	10487
RANBP2	10488
ZNF589	10489
LHCGR	10490
SLCO6A1	10491
CCDC61	10492
ZNF598	10493
PADI2	10494
FBXO34	10495
WRAP53	10496
CPQ	10497
FHOD3	10498
SFTPA1	10499
CCT4	10500
DNAJC16	10501
FMOD	10502
NRN1L	10503
OR2T34	10504
SNUPN	10505
TRAIP	10506
ACADM	10507
CSPP1	10508
FAM3A	10509
CLN6	10510
ESX1	10511
ZSWIM2	10512
TOX	10513
PON2	10514
DNAH9	10515
CUL7	10516
PRMT3	10517
RPE65	10518
KRT17	10519
VWA1	10520
DTYMK	10521
RNF216	10522
GKAP1	10523
SERPINE3	10524
SP140	10525
OLR1	10526
PGBD3	10527
ZNF273	10528
TIRAP	10529
CASP1	10530
TH	10531
C19orf46	10532
TMC2	10533
ANKRD23	10534
PTGIR	10535
PAPLN	10536
UPP1	10537
ARPC4-TTLL3	10538
DPP3	10539
NUDT19	10540
C10orf62	10541
C20orf3	10542
SH2D6	10543
KNG1	10544
DDX25	10545
GRPR	10546
SIT1	10547
HUS1	10548
WDR92	10549
AHSA1	10550
TTYH2	10551
CCDC76	10552
MRPS27	10553
VTI1A	10554
CHMP1A	10555
ATXN3L	10556
EFNB1	10557
SCN11A	10558
BNIP3	10559
TSPAN10	10560
VWA5A	10561
FAM129C	10562
WSCD1	10563
KRTAP10-8	10564
OR2H2	10565
OR14A16	10566
CTSA	10567
RP1	10568
NME4	10569
CCDC28A	10570
PPM1F	10571
PYGO2	10572
COG4	10573
BBS2	10574
C11orf35	10575
TMEM33	10576
VPS8	10577
ALKBH2	10578
ZNRF4	10579
TMEM237	10580
OPN4	10581
PRCP	10582
SLC10A6	10583
CEP152	10584
TNC	10585
DCAF17	10586
MRS2	10587
AHSG	10588
CCDC83	10589
ENKUR	10590
NSMCE4A	10591
PDCD2L	10592
CENPK	10593
RNPEP	10594
NRSN1	10595
HEXDC	10596
CRYZL1	10597
IQCH	10598
TCEB3	10599
CABP5	10600
NAGK	10601
PDIA6	10602
DPCD	10603
ARRDC4	10604
PLA1A	10605
MAGEL2	10606
HERC5	10607
RHBDD1	10608
CASP3	10609
NOL6	10610
IDS	10611
F10	10612
PLD1	10613
LMAN1L	10614
FAM213A	10615
RFPL4B	10616
FAM9A	10617
ZNF157	10618
C1QTNF9B	10619
PDE1A	10620
UGT2B28	10621
AGBL5	10622
NEMF	10623
SDS	10624
CNOT10	10625
OVGP1	10626
VPS33B	10627
OR10H1	10628
SLC25A40	10629
RNMTL1	10630
LRRC58	10631
OR2AT4	10632
KCTD14	10633
DKK4	10634
SETD4	10635
FUZ	10636
TMEM214	10637
CD2	10638
GLA	10639
PTRHD1	10640
C6orf70	10641
RPAP3	10642
OR6M1	10643
PRDM5	10644
GUCY2F	10645
ARPC5	10646
USP10	10647
ATP1A4	10648
CD74	10649
CCDC159	10650
NHP2	10651
CEACAM1	10652
SLC2A4RG	10653
SPEF2	10654
ZNF417	10655
TRAK2	10656
SLC25A38	10657
NPM2	10658
GALNT10	10659
MBNL3	10660
C17orf74	10661
ANKRD55	10662
HLA-DQA2	10663
TFB1M	10664
FERMT1	10665
SLC4A11	10666
OPN1SW	10667
ADNP2	10668
KRT5	10669
RGS22	10670
BLZF1	10671
GDPD5	10672
SDF2L1	10673
FZD4	10674
BIRC8	10675
AKR7A2	10676
FGF11	10677
FTSJ3	10678
ZDHHC21	10679
ANXA2	10680
PHYHD1	10681
RGP1	10682
TSR1	10683
ASB3	10684
C7orf29	10685
FAM54B	10686
ASRGL1	10687
ID3	10688
SLC25A19	10689
ITPRIPL1	10690
C12orf40	10691
TAS2R60	10692
ZNF540	10693
CENPN	10694
NTPCR	10695
F11	10696
USP44	10697
C16orf45	10698
SERPINF2	10699
ENGASE	10700
GOLM1	10701
TBC1D2	10702
PRB3	10703
SH2D3A	10704
EVI2A	10705
PARS2	10706
KCNH6	10707
NGF	10708
SLC25A16	10709
REP15	10710
AIFM3	10711
VAT1L	10712
TLL2	10713
ZNF285	10714
RALYL	10715
FAM134C	10716
ALAS1	10717
HSH2D	10718
LITAF	10719
FCGR2A	10720
KIAA1751	10721
FTSJD1	10722
CCR2	10723
KRTAP10-6	10724
ACMSD	10725
CD40LG	10726
TECPR1	10727
HEATR3	10728
NET1	10729
IL24	10730
HMGCS2	10731
AOX1	10732
KDELR3	10733
PBXIP1	10734
NRL	10735
PTGDR2	10736
PPP4R4	10737
SLC6A18	10738
C1orf55	10739
ZNF416	10740
CERS3	10741
ZNF438	10742
GPBAR1	10743
ABHD6	10744
EFHD1	10745
SERPINB12	10746
IMP4	10747
ATP6V0A4	10748
TPMT	10749
SLC39A1	10750
HMGCL	10751
SH3GL2	10752
PRDM2	10753
IL2RB	10754
ALS2CR11	10755
CCDC92	10756
GAPDHS	10757
PRSS35	10758
ZNF14	10759
CAMKMT	10760
FKBP5	10761
METTL2B	10762
BRMS1	10763
C15orf55	10764
ATP6V1F	10765
ZNF75A	10766
SH3BP1	10767
RECQL5	10768
BBS1	10769
RCL1	10770
OR52W1	10771
OSTalpha	10772
MSRB1	10773
TRIM52	10774
MYH4	10775
CLDN8	10776
OGG1	10777
KIAA1549	10778
IL22RA1	10779
VILL	10780
OR56A3	10781
NIP7	10782
ZNF80	10783
HCAR2	10784
CCDC51	10785
OR6C65	10786
SLC7A14	10787
QRSL1	10788
C6orf226	10789
KRT40	10790
PMP22	10791
TMEM206	10792
RARS2	10793
PRDX5	10794
SQRDL	10795
SERPINB9	10796
PARM1	10797
TMEM18	10798
FAM71B	10799
KRT24	10800
SLC52A3	10801
NOD1	10802
PLIN2	10803
RNFT1	10804
STS	10805
BDH1	10806
POLR1E	10807
TMEM63A	10808
SERINC1	10809
C3orf39	10810
DNASE1L2	10811
ADAP1	10812
DNAJB12	10813
RAB34	10814
MFNG	10815
PAQR4	10816
STK31	10817
SFI1	10818
NRSN2	10819
GSS	10820
ANKRD29	10821
TMEM184A	10822
CYP4F8	10823
TARS	10824
PIGC	10825
UGT1A6	10826
HS1BP3	10827
PNMT	10828
RAB28	10829
HSPB1	10830
RIPK1	10831
DEK	10832
GPR126	10833
ESCO1	10834
FAM217A	10835
CAT	10836
AGTR2	10837
IGSF8	10838
RAB3D	10839
FCGR2B	10840
SNRNP25	10841
OR52A5	10842
MCAT	10843
CCDC103	10844
C8orf34	10845
SEC31A	10846
LLGL2	10847
FGF19	10848
PLEKHB1	10849
IRX6	10850
PSMD13	10851
AKR1A1	10852
LRCH4	10853
GGTLC1	10854
SDCBP	10855
HSD17B7	10856
BEND7	10857
VANGL1	10858
FOLR2	10859
C1orf177	10860
ZSCAN1	10861
LTBP1	10862
LMBRD1	10863
LRRIQ4	10864
C8orf85	10865
HOXA4	10866
SLC7A9	10867
ZFP37	10868
POLR2E	10869
UPK1A	10870
PTPN12	10871
FLT3LG	10872
C21orf91	10873
PLLP	10874
CASD1	10875
MAP2K5	10876
HBS1L	10877
LRRC6	10878
RBM43	10879
ST8SIA6	10880
PRTN3	10881
JAKMIP3	10882
C14orf166	10883
CA12	10884
MED28	10885
XRRA1	10886
OR1N1	10887
CPEB1	10888
ATG10	10889
AFM	10890
ZNF341	10891
SHC4	10892
SLC1A2	10893
OTOF	10894
KLHDC8A	10895
PSMD9	10896
ITIH4	10897
RHD	10898
C21orf59	10899
TMEM120A	10900
ABHD12	10901
TNFSF13	10902
SULT1A1	10903
MFSD10	10904
DMRTC2	10905
SLC37A3	10906
SQSTM1	10907
OAT	10908
ZNF354C	10909
AGAP11	10910
TBC1D28	10911
FOXP3	10912
SIRPB1	10913
ACER2	10914
ANKRD54	10915
GRK7	10916
CASP9	10917
DEPDC4	10918
SAC3D1	10919
LMCD1	10920
SEPP1	10921
CCS	10922
TNFRSF14	10923
SCTR	10924
TMEM2	10925
TNFAIP8L2	10926
TAX1BP3	10927
ABCD4	10928
ELK3	10929
DTNBP1	10930
MAEL	10931
UNG	10932
CHSY3	10933
C5orf45	10934
CLDN7	10935
ETV7	10936
PNO1	10937
SIL1	10938
CLDN18	10939
BOLL	10940
DNLZ	10941
CWF19L1	10942
FOXN1	10943
OR2Y1	10944
TKTL1	10945
LIMS2	10946
RWDD3	10947
TRIM21	10948
SLC35B3	10949
TM2D3	10950
POLG2	10951
ATP10B	10952
TNFRSF18	10953
PARP4	10954
MCAM	10955
TMCO5A	10956
TFR2	10957
PTOV1	10958
GPX6	10959
GRAMD2	10960
C19orf18	10961
RIOK2	10962
NEGR1	10963
LAMC1	10964
C8orf86	10965
ST6GALNAC6	10966
MIPEP	10967
KIF20A	10968
BUD13	10969
ENTPD8	10970
CDCA3	10971
KIAA1324L	10972
ERO1LB	10973
CDC20B	10974
TMEM59	10975
SNAPC1	10976
OR4D1	10977
ANKRD42	10978
CDKN2C	10979
PRR5L	10980
ACBD5	10981
TMEM225	10982
SMG8	10983
GPD1	10984
PGC	10985
GNB5	10986
PRDM9	10987
TTYH1	10988
NUDCD3	10989
EAF2	10990
TAS2R41	10991
MAGEB3	10992
KIAA1274	10993
PPP1R3C	10994
CCDC41	10995
C1orf87	10996
TTC4	10997
ZNF610	10998
CDC7	10999
EIF4E2	11000
C17orf98	11001
RCBTB2	11002
MARCH1	11003
PRR16	11004
KRT31	11005
DUSP12	11006
LURAP1L	11007
CRYBB1	11008
ANPEP	11009
FHDC1	11010
SERPINA6	11011
IDO2	11012
IL20RB	11013
SENP8	11014
IL17RE	11015
TMEM177	11016
GLT8D1	11017
PKP3	11018
LLGL1	11019
DDX55	11020
AKR7A3	11021
TNFAIP6	11022
SLC1A1	11023
AGPAT5	11024
REXO2	11025
FAM212A	11026
TPRA1	11027
TOB2	11028
PKDCC	11029
ZNF484	11030
ZNF169	11031
FGD6	11032
WDR83	11033
OVCH2	11034
VTI1B	11035
ZNF684	11036
FBXL8	11037
SLC25A45	11038
A2ML1	11039
KRT33B	11040
CDKL1	11041
PROS1	11042
NUPL2	11043
LCTL	11044
ZNF597	11045
AHI1	11046
CCT6B	11047
PDGFA	11048
WDR34	11049
C17orf101	11050
SLC19A2	11051
ZNF323	11052
TMEM241	11053
TEKT4	11054
METTL21B	11055
LCLAT1	11056
LENG1	11057
C22orf25	11058
NAE1	11059
HS3ST6	11060
EIF2AK1	11061
TMIGD2	11062
DOPEY2	11063
SLC25A30	11064
CYGB	11065
EXD1	11066
TBCC	11067
HBXIP	11068
TMED4	11069
ELK4	11070
MPHOSPH9	11071
NEK5	11072
ANP32C	11073
FBN3	11074
ZMYND12	11075
OTUD4	11076
OR51B5	11077
GLTPD1	11078
OR52I1	11079
GLTSCR2	11080
MPI	11081
SYT12	11082
HIST1H2AK	11083
SLC9A9	11084
APOBEC3B	11085
POM121L12	11086
RNF146	11087
HDAC10	11088
SIGLEC8	11089
ANKZF1	11090
RNASET2	11091
WNT8A	11092
TSHR	11093
RAB20	11094
GGH	11095
TTI1	11096
ZNF227	11097
AK7	11098
MRPL38	11099
GPATCH3	11100
TNFRSF9	11101
LDHAL6A	11102
ZNF16	11103
CENPE	11104
FOSL1	11105
ELMOD2	11106
TTBK2	11107
CMKLR1	11108
ALPK3	11109
PRAME	11110
TMPRSS12	11111
PTGFR	11112
STARD8	11113
GCM1	11114
CD79B	11115
ALOX5AP	11116
ZNF253	11117
CCNB1IP1	11118
HPX	11119
GRAMD3	11120
HJURP	11121
LRRCC1	11122
CACNG1	11123
CRYZ	11124
ELOVL7	11125
RRP15	11126
KRT13	11127
REM1	11128
FAM118B	11129
CKAP2	11130
PXDNL	11131
HYAL4	11132
DBF4	11133
C1QC	11134
TMC1	11135
NCKIPSD	11136
FOXRED1	11137
GJC3	11138
CLDN17	11139
RRP7A	11140
C11orf24	11141
TSKU	11142
SERPINA11	11143
FOXN2	11144
MCM3AP	11145
ZNF225	11146
DDOST	11147
TRAF5	11148
GALNT6	11149
SLC39A11	11150
SSX2IP	11151
HYI	11152
ART5	11153
C3orf62	11154
CYSLTR2	11155
MAP7	11156
UBXN2B	11157
SPIN3	11158
LMAN2L	11159
KIAA0754	11160
RABGGTA	11161
ORC3	11162
HIST1H4B	11163
SFTPD	11164
TMEM125	11165
ITGB1BP1	11166
SPAG17	11167
MMEL1	11168
POC5	11169
MAS1L	11170
VSTM1	11171
ALDOC	11172
CYP4B1	11173
ZNF646	11174
SLC26A7	11175
ZNF350	11176
OR1G1	11177
FNTA	11178
GSTO2	11179
ZNF436	11180
WISP3	11181
COG5	11182
C12orf10	11183
C15orf52	11184
ANLN	11185
LRP11	11186
SNAPC4	11187
NCAPG	11188
LRRC47	11189
BSND	11190
KIF9	11191
ZNF214	11192
C9orf171	11193
SLC16A3	11194
NIPSNAP3B	11195
IL1RL2	11196
POTEH	11197
HDGFL1	11198
SMPDL3A	11199
LARP7	11200
GPSM2	11201
OR5D13	11202
IL29	11203
RABL2A	11204
RHBG	11205
NPL	11206
GNRHR	11207
MARCH3	11208
ERP29	11209
LAMP2	11210
POF1B	11211
DYRK4	11212
GPN3	11213
CIAO1	11214
NUCB1	11215
PLOD2	11216
NAGPA	11217
VSX2	11218
FAM53B	11219
N6AMT2	11220
GGA3	11221
GAA	11222
IL1B	11223
ZNF550	11224
GALM	11225
ADAMTS3	11226
KHK	11227
COX10	11228
KRT6C	11229
PLEKHG2	11230
SFXN1	11231
NSUN7	11232
KRT80	11233
ANGEL2	11234
UEVLD	11235
SCNN1B	11236
DCTN4	11237
DCUN1D3	11238
FUT2	11239
AFTPH	11240
LRP2BP	11241
SNX16	11242
STARD5	11243
DHCR7	11244
MRI1	11245
CCDC9	11246
MLF1	11247
SETD9	11248
BBS12	11249
ART1	11250
SPATA25	11251
ELOVL2	11252
BBS9	11253
SCN2B	11254
ODZ4	11255
OR2J2	11256
GABRG1	11257
TP53I13	11258
ERCC2	11259
FBXL6	11260
PLVAP	11261
AMPH	11262
TSPAN18	11263
AMH	11264
ANKK1	11265
C12orf43	11266
OR1Q1	11267
SFTPB	11268
MRGPRX3	11269
GXYLT2	11270
HSPA1L	11271
NIPA2	11272
LCN6	11273
METRN	11274
TPD52	11275
APOBEC2	11276
C9orf47	11277
RFC3	11278
FAM13B	11279
ZNF563	11280
IL12RB2	11281
ABLIM3	11282
TMEM119	11283
ANXA5	11284
GBA	11285
MRPL10	11286
SH3YL1	11287
TAS2R8	11288
HRASLS5	11289
SLC2A12	11290
COL27A1	11291
SLC34A1	11292
B3GALNT2	11293
NCKAP5	11294
RAB13	11295
ENTPD4	11296
ACOX2	11297
LAMB4	11298
KIAA0232	11299
KIAA1462	11300
SGSM3	11301
SPARC	11302
CCDC42	11303
TSFM	11304
HIP1R	11305
HPSE	11306
LRRC14B	11307
COMMD10	11308
ACPP	11309
MAGEA10	11310
LRRC34	11311
OR2H1	11312
OR1A2	11313
MUL1	11314
ECI1	11315
ZNF627	11316
FBXO2	11317
F2RL1	11318
CSF3	11319
CRNN	11320
TOM1	11321
SYNJ2BP-COX16	11322
SLC22A20	11323
CDK5RAP3	11324
TEPP	11325
FAM198B	11326
DONSON	11327
C16orf62	11328
FFAR1	11329
HFE	11330
HAAO	11331
COMMD9	11332
CCDC3	11333
SPATS2	11334
GPX8	11335
TTC3	11336
EXOC6	11337
OR10P1	11338
DBNDD1	11339
OTOP1	11340
MBD4	11341
OR51I2	11342
C19orf63	11343
TROVE2	11344
ANKRD35	11345
GHDC	11346
NLRP8	11347
CISH	11348
ZNF616	11349
C1orf135	11350
TLR5	11351
POLD3	11352
C3orf43	11353
IREB2	11354
POLL	11355
ANXA4	11356
KLK5	11357
WDR75	11358
SH3BP2	11359
TCTE1	11360
NCOA6	11361
GALC	11362
NDUFV1	11363
HP	11364
NAA40	11365
MYO1C	11366
ANKS6	11367
FN3K	11368
ZNF442	11369
VDR	11370
CORO7	11371
SDC1	11372
MCOLN2	11373
CYP24A1	11374
SLC12A1	11375
CPN2	11376
DUS2L	11377
OR4K14	11378
PLXNB3	11379
UGT1A1	11380
ISLR	11381
C2orf49	11382
TRIM22	11383
KRBA1	11384
PER1	11385
RXFP4	11386
PLS1	11387
CEP44	11388
MRGPRF	11389
LRTM2	11390
POPDC3	11391
OR2AK2	11392
CDK3	11393
TELO2	11394
KBTBD12	11395
ZNF699	11396
DNMT3L	11397
ZNF234	11398
SULT1C4	11399
AQP7	11400
DNALI1	11401
TMX3	11402
SPRY4	11403
RTP1	11404
MEIS3	11405
OIP5	11406
OR4D2	11407
GIMAP4	11408
SNTG1	11409
ZNF414	11410
CRYGB	11411
SDCCAG8	11412
HOMER2	11413
USP28	11414
RAD51AP1	11415
NXNL1	11416
REEP4	11417
KIAA0284	11418
MKNK2	11419
GKN1	11420
C22orf43	11421
TSPAN12	11422
RP2	11423
C11orf42	11424
PLOD1	11425
USP36	11426
ZNF813	11427
GPX7	11428
NUP93	11429
MED16	11430
WDR89	11431
P2RY13	11432
ZDHHC23	11433
UPK1B	11434
ARHGDIG	11435
ARMC10	11436
PLEKHB2	11437
C9orf123	11438
CRTAC1	11439
REEP5	11440
